<!DOCTYPE tei.2  SYSTEM "c:\sgml\dtd\tei2.dtd" [
	<!ENTITY % TEI.corpus "INCLUDE">
	<!ENTITY % TEI.extensions.ent SYSTEM "sejong1.ent">
	<!ENTITY % TEI.extensions.dtd SYSTEM "sejong1.dtd"> ]>
<tei.2>
	<teiHeader>
		<fileDesc>
			<titleStmt>
				<title>동아일보 사설</title>
				<author>동아일보 편집부</author>
				<sponsor>국립국어원</sponsor>
				<respStmt>
					<resp>문헌입력, 표준화, 형태의미 정보 부착</resp>
					<name>고려대학교 민족문화연구원</name>
				</respStmt>
			</titleStmt>
			<extent>3320</extent>
			<publicationStmt>
				<distributor>국립국어원</distributor>
				<idno>BSAB0175, 형태분석: BTAB0175, 원본: BRAB0175</idno>
				<availability><p>배포 불가</p></availability>
			</publicationStmt>
			<notesStmt>
				<note><p>21세기 세종계획 형태분석말뭉치에서 선정</p></note>
			</notesStmt>
			<sourceDesc>
				<bibl>
					<author>동아일보 편집부</author>
					<title>동아일보 사설</title>
					<pubPlace>서울</pubPlace>
					<publisher>동아일보사</publisher>
					<date>1992</date>
				</bibl>
			</sourceDesc>
		</fileDesc>
		<encodingDesc>
			<projectDesc><p>21세기 세종계획 형태의미분석  말뭉치 구축 및 정제</p></projectDesc>
			<samplingDecl><p>21세기 세종계획 형태의미분석 말뭉치 파일 구축, 오류 수정 및 일관성 검사</p></samplingDecl>
			<editorialDecl><p>21세기 세종계획 원시 말뭉치 구축 지침(2004-1), 형태분석 말뭉치 구축지침(2005-1), 형태의미분석 말뭉치 구축 지침(2004-1)에 따른 오류 수정 및 일관성 검사</p></editorialDecl>
		</encodingDesc>
		<profileDesc>
			<creation>
				<date>2003</date>
			</creation>
			<langUsage>
				<language id=KO usage=99>한국어, 표준어</language>
			</langUsage>
			<textClass>
				<catRef scheme='SJ21' target='M1118'</catRef>
			</textClass>
		</profileDesc>
		<revisionDesc>
			<respStmt>
				<resp>프로젝트 책임자</resp>
				<name>김흥규</name>
			</respStmt>
			<change>
				<date>2007</date>
				<respStmt>
					<resp>연구책임자</resp>
					<name>김흥규</name>
					<resp>연구원</resp>
					<name>강범모, 홍정하</name>
					<resp>연구보조원</resp>
					<name>김민지, 김보라, 김승우, 김윤희, 김주영, 여형옥, 왕정미, 정연주, 최민우, 허영진</name>
				</respStmt>
				<item>21세기 세종계획 원시 말뭉치 구축 지침(2004-1), 형태분석 말뭉치 구축지침(2005-1), 형태의미분석 말뭉치 구축 지침(2004-1)에 따른 형태의미 정보 부착</item>
			</change>
		</revisionDesc>
	</teiHeader>

<text>
<body>
<p>
9BSAB0175-0000010	14일	14/SN + 일/NNB
9BSAB0175-0011730	부처에	부처__04/NNG + 에/JKB
9BSAB0175-0011740	지나치게	지나치/VA + 게/EC
9BSAB0175-0011750	앞질러	앞지르/VV + 어/EC
9BSAB0175-0011760	예산도	예산__02/NNG + 도/JX
9BSAB0175-0011770	멋대로,	멋대로/MAG + ,/SP
9BSAB0175-0011780	프로그램도	프로그램/NNG + 도/JX
9BSAB0175-0011790	멋대로	멋대로/MAG
9BSAB0175-0011800	전횡하는	전횡/NNG + 하/XSV + 는/ETM
9BSAB0175-0011810	것이	것/NNB + 이/JKS
9BSAB0175-0011820	걱정스럽다.	걱정/NNG + 스럽/XSA + 다/EF + ./SF
9BSAB0175-0011830	우선	우선/MAG
9BSAB0175-0011840	교육부와	교육부/NNG + 와/JC
9BSAB0175-0011850	문화부와의	문화부/NNG + 와/JKB + 의/JKG
9BSAB0175-0011860	치밀한	치밀/XR + 하/XSA + ㄴ/ETM
9BSAB0175-0011870	연계	연계__03/NNG
9BSAB0175-0011880	아래	아래__01/NNG
9BSAB0175-0011890	이런	이런/MM
9BSAB0175-0011900	계획이	계획__01/NNG + 이/JKS
9BSAB0175-0011910	마련됐어야	마련/NNG + 되/XSV + 었/EP + 어야/EC
9BSAB0175-0011920	옳았다고	옳/VA + 았/EP + 다고/EC
9BSAB0175-0011930	생각된다.	생각__01/NNG + 되/XSV + ㄴ다/EF + ./SF
9BSAB0175-0011940	그런	그런/MM
9BSAB0175-0011950	의미에서	의미/NNG + 에서/JKB
9BSAB0175-0011960	이번	이번__01/NNG
9BSAB0175-0011970	계획은	계획__01/NNG + 은/JX
9BSAB0175-0011980	규모도	규모/NNG + 도/JX
9BSAB0175-0011990	줄이고	줄이/VV + 고/EC
9BSAB0175-0012000	내용도	내용__02/NNG + 도/JX
9BSAB0175-0012010	손질을	손질/NNG + 을/JKO
9BSAB0175-0012020	더	더/MAG
9BSAB0175-0012030	해야	하/VV + 아야/EC
9BSAB0175-0012040	하며	하/VX + 며/EC
9BSAB0175-0012050	더욱이	더욱이/MAG
9BSAB0175-0012060	치적주의의	치적주의/NNG + 의/JKG
9BSAB0175-0012070	관료적	관료/NNG + 적/XSN
9BSAB0175-0012080	발상에서	발상__03/NNG + 에서/JKB
9BSAB0175-0012090	벗어나야	벗어나/VV + 아야/EC
9BSAB0175-0012100	한다.	하/VX + ㄴ다/EF + ./SF
9BSAB0175-0012110	무엇보다도	무엇/NP + 보다/JKB + 도/JX
9BSAB0175-0012120	청소년을	청소년/NNG + 을/JKO
9BSAB0175-0012130	지도하는	지도__09/NNG + 하/XSV + 는/ETM
9BSAB0175-0012140	사람들은	사람/NNG + 들/XSN + 은/JX
9BSAB0175-0012150	덕이	덕__05/NNG + 이/JKS
9BSAB0175-0012160	있어야	있/VV + 어야/EC
9BSAB0175-0012170	한다는	하/VX + ㄴ다는/ETM
9BSAB0175-0012180	것이	것/NNB + 이/JKS
9BSAB0175-0012190	솔직한	솔직/XR + 하/XSA + ㄴ/ETM
9BSAB0175-0012200	심정이다.	심정__01/NNG + 이/VCP + 다/EF + ./SF
</p>
<p>
9BSAB0175-0012210	외채가	외채__03/NNG + 가/JKS
9BSAB0175-0012220	반드시	반드시/MAG
9BSAB0175-0012230	나쁘기만	나쁘__01/VA + 기/ETN + 만/JX
9BSAB0175-0012240	한	하/VV + ㄴ/ETM
9BSAB0175-0012250	것은	것/NNB + 은/JX
9BSAB0175-0012260	아니다.	아니/VCN + 다/EF + ./SF
9BSAB0175-0012270	기업을	기업__01/NNG + 을/JKO
9BSAB0175-0012280	일으키고	일으키/VV + 고/EC
9BSAB0175-0012290	그	그/MM
9BSAB0175-0012300	기업이	기업__01/NNG + 이/JKS
9BSAB0175-0012310	원활히	원활히/MAG
9BSAB0175-0012320	생산	생산/NNG
9BSAB0175-0012330	활동을	활동__02/NNG + 을/JKO
9BSAB0175-0012340	할	하/VV + ㄹ/ETM
9BSAB0175-0012350	수	수__02/NNB
9BSAB0175-0012360	있게끔	있/VV + 게끔/EC
9BSAB0175-0012370	나라	나라/NNG
9BSAB0175-0012380	안의	안__01/NNG + 의/JKG
9BSAB0175-0012390	도로	도로__07/NNG
9BSAB0175-0012400	항만	항만/NNG
9BSAB0175-0012410	등	등__05/NNB
9BSAB0175-0012420	기반	기반__01/NNG
9BSAB0175-0012430	시설을	시설__03/NNG + 을/JKO
9BSAB0175-0012440	갖추려고	갖추/VV + 려고/EC
9BSAB0175-0012450	해도	하/VV + 아도/EC
9BSAB0175-0012460	자기	자기/NP
9BSAB0175-0012470	돈이	돈__01/NNG + 이/JKS
9BSAB0175-0012480	없을	없/VA + 을/ETM
9BSAB0175-0012490	때	때__01/NNG
9BSAB0175-0012500	필경을	필경/NNG + 을/JKO
9BSAB0175-0012510	외채의	외채__03/NNG + 의/JKG
9BSAB0175-0012520	신세를	신세__01/NNG + 를/JKO
9BSAB0175-0012530	질	지/VX + ㄹ/ETM
9BSAB0175-0012540	수밖에	수__02/NNB + 밖에/JX
9BSAB0175-0012550	없다.	없/VA + 다/EF + ./SF
</p>
<p>
9BSAB0175-0012560	과연	과연__01/MAG
9BSAB0175-0012570	올	올/MM
9BSAB0175-0012580	들어	들__01/VV + 어/EC
9BSAB0175-0012590	급증하고	급증__02/NNG + 하/XSV + 고/EC
9BSAB0175-0012600	있는	있/VX + 는/ETM
9BSAB0175-0012610	한국의	한국/NNP + 의/JKG
9BSAB0175-0012620	외채	외채__03/NNG
9BSAB0175-0012630	용도가	용도__02/NNG + 가/JKS
9BSAB0175-0012640	그런	그런/MM
9BSAB0175-0012650	건전한	건전__02/NNG + 하/XSA + ㄴ/ETM
9BSAB0175-0012660	것인	것/NNB + 이/VCP + ㄴ/ETM
9BSAB0175-0012670	지를	지__02/NNB + 를/JKO
9BSAB0175-0012680	따져	따지__01/VV + 어/EC
9BSAB0175-0012690	보면	보/VX + 면/EC
9BSAB0175-0012700	의문이	의문__02/NNG + 이/JKS
9BSAB0175-0012710	간다.	가/VV + ㄴ다/EF + ./SF
9BSAB0175-0012720	평당	평/NNB + 당/XSN
9BSAB0175-0012730	1천	1/SN + 천/NR
9BSAB0175-0012740	5백만	5/SN + 백만/NR
9BSAB0175-0012750	원이	원__01/NNB + 이/JKS
9BSAB0175-0012760	넘는	넘__01/VV + 는/ETM
9BSAB0175-0012770	고급	고급__02/NNG
9BSAB0175-0012780	빌라용의	빌라/NNG + 용/XSN + 의/JKG
9BSAB0175-0012790	대리석	대리석/NNG
9BSAB0175-0012800	화장용기	화장용기/NNG
9BSAB0175-0012810	타일	타일__02/NNG
9BSAB0175-0012820	등	등__05/NNB
9BSAB0175-0012830	각종	각종/NNG
9BSAB0175-0012840	건축	건축__01/NNG
9BSAB0175-0012850	자재를	자재__03/NNG + 를/JKO
9BSAB0175-0012860	사	사/VV + 아/EC
9BSAB0175-0012870	들이기	들이__02/VV + 기/ETN
9BSAB0175-0012880	위한	위하__01/VV + ㄴ/ETM
9BSAB0175-0012890	외채는	외채__03/NNG + 는/JX
9BSAB0175-0012900	그냥	그냥/MAG
9BSAB0175-0012910	소모적이다.	소모__02/NNG + 적/XSN + 이/VCP + 다/EF + ./SF
9BSAB0175-0012920	재생산을	재/XPN + 생산/NNG + 을/JKO
9BSAB0175-0012930	못하는	못/MAG + 하/XSV + 는/ETM
9BSAB0175-0012940	단순	단순__02/NNG
9BSAB0175-0012950	소모품인데	소모품/NNG + 이/VCP + ㄴ데/EC
9BSAB0175-0012960	그치지	그치/VV + 지/EC
9BSAB0175-0012970	않고	않/VX + 고/EC
9BSAB0175-0012980	이런	이런/MM
9BSAB0175-0012990	고급	고급__02/NNG
9BSAB0175-0013000	빌딩용	빌딩/NNG + 용/XSN
9BSAB0175-0013010	자재는	자재__03/NNG + 는/JX
9BSAB0175-0013020	다른	다른/MM
9BSAB0175-0013030	사람의	사람/NNG + 의/JKG
9BSAB0175-0013040	사치를	사치__03/NNG + 를/JKO
9BSAB0175-0013050	자극하는	자극__01/NNG + 하/XSV + 는/ETM
9BSAB0175-0013060	전시	전시__04/NNG
9BSAB0175-0013070	효과로서	효과__01/NNG + 로서/JKB
9BSAB0175-0013080	나쁜	나쁘__01/VA + ㄴ/ETM
9BSAB0175-0013090	영향을	영향__04/NNG + 을/JKO
9BSAB0175-0013100	끼친다.	끼치__02/VV + ㄴ다/EF + ./SF
</p>
<p>
9BSAB0175-0013110	물론	물론/MAG
9BSAB0175-0013120	올해	올해/NNG
9BSAB0175-0013130	외채를	외채__03/NNG + 를/JKO
9BSAB0175-0013140	늘리는	늘리/VV + 는/ETM
9BSAB0175-0013150	주범이	주범__01/NNG + 이/JKS
9BSAB0175-0013160	꼭	꼭__03/MAG
9BSAB0175-0013170	그런	그런/MM
9BSAB0175-0013180	사치성	사치__03/NNG + 성/XSN
9BSAB0175-0013190	수입	수입__02/NNG
9BSAB0175-0013200	대금을	대금__05/NNG + 을/JKO
9BSAB0175-0013210	치르기	치르/VV + 기/ETN
9BSAB0175-0013220	위한	위하__01/VV + ㄴ/ETM
9BSAB0175-0013230	외환	외환__02/NNG
9BSAB0175-0013240	부족을	부족__01/NNG + 을/JKO
9BSAB0175-0013250	충당하기	충당__01/NNG + 하/XSV + 기/ETN
9BSAB0175-0013260	때문만은	때문/NNB + 만/JX + 은/JX
9BSAB0175-0013270	아니다.	아니/VCN + 다/EF + ./SF
9BSAB0175-0013280	걸프	걸프/NNP
9BSAB0175-0013290	전쟁에	전쟁/NNG + 에/JKB
9BSAB0175-0013300	따라	따르__01/VV + 아/EC
9BSAB0175-0013310	비싸게	비싸/VA + 게/EC
9BSAB0175-0013320	사들인	사들이/VV + ㄴ/ETM
9BSAB0175-0013330	원유	원유__03/NNG
9BSAB0175-0013340	대금,	대금__05/NNG + ,/SP
9BSAB0175-0013350	각종	각종/NNG
9BSAB0175-0013360	원료,	원료__02/NNG + ,/SP
9BSAB0175-0013370	공장	공장__02/NNG
9BSAB0175-0013380	자동화에	자동__01/NNG + 화/XSN + 에/JKB
9BSAB0175-0013390	따른	따르__01/VV + ㄴ/ETM
9BSAB0175-0013400	기계류	기계__07/NNG + 류/XSN
9BSAB0175-0013410	수입	수입__02/NNG
9BSAB0175-0013420	등	등__05/NNB
9BSAB0175-0013430	불가피하거나	불가피/XR + 하/XSA + 거나/EC
9BSAB0175-0013440	앞으로의	앞/NNG + 으로/JKB + 의/JKG
9BSAB0175-0013450	생산력	생산력/NNG
9BSAB0175-0013460	증대를	증대/NNG + 를/JKO
9BSAB0175-0013470	위한	위하__01/VV + ㄴ/ETM
9BSAB0175-0013480	투자용도	투자__02/NNG + 용/XSN + 도/JX
9BSAB0175-0013490	꽤	꽤/MAG
9BSAB0175-0013500	있다.	있/VV + 다/EF + ./SF
</p>
<p>
9BSAB0175-0013510	그럼에도	그렇/VA + ㅁ/ETN + 에/JKB + 도/JX
9BSAB0175-0013520	우리가	우리/NP + 가/JKS
9BSAB0175-0013530	최근	최근/NNG
9BSAB0175-0013540	외채	외채__03/NNG
9BSAB0175-0013550	증가	증가__01/NNG
9BSAB0175-0013560	추세를	추세__03/NNG + 를/JKO
9BSAB0175-0013570	걱정하는	걱정/NNG + 하/XSV + 는/ETM
9BSAB0175-0013580	이유는	이유__04/NNG + 는/JX
9BSAB0175-0013590	정부	정부__08/NNG
9BSAB0175-0013600	당국자나	당국자/NNG + 나/JX
9BSAB0175-0013610	기업인	기업인/NNG
9BSAB0175-0013620	근로자	근로자/NNG
9BSAB0175-0013630	등	등__05/NNB
9BSAB0175-0013640	경제	경제__04/NNG
9BSAB0175-0013650	주체들이	주체__02/NNG + 들/XSN + 이/JKS
9BSAB0175-0013660	과거만큼	과거__03/NNG + 만큼/JKB
9BSAB0175-0013670	외채	외채__03/NNG
9BSAB0175-0013680	증대에	증대/NNG + 에/JKB
9BSAB0175-0013690	따른	따르__01/VV + ㄴ/ETM
9BSAB0175-0013700	폐해에	폐해/NNG + 에/JKB
9BSAB0175-0013710	대해	대하__02/VV + 아/EC
9BSAB0175-0013720	덜	덜/MAG
9BSAB0175-0013730	관심을	관심__01/NNG + 을/JKO
9BSAB0175-0013740	갖고	갖/VV + 고/EC
9BSAB0175-0013750	있다는	있/VX + 다는/ETM
9BSAB0175-0013760	데	데/NNB
9BSAB0175-0013770	있다.	있/VV + 다/EF + ./SF
9BSAB0175-0013780	사정에	사정__07/NNG + 에/JKB
9BSAB0175-0013790	따라	따르__01/VV + 아/EC
9BSAB0175-0013800	외채는	외채__03/NNG + 는/JX
9BSAB0175-0013810	쓸	쓰__03/VV + ㄹ/ETM
9BSAB0175-0013820	수	수__02/NNB
9BSAB0175-0013830	있다.	있/VV + 다/EF + ./SF
9BSAB0175-0013840	그러나	그러나/MAJ
9BSAB0175-0013850	그	그/MM
9BSAB0175-0013860	외채를	외채__03/NNG + 를/JKO
9BSAB0175-0013870	씀으로	쓰__03/VV + ㅁ/ETN + 으로/JKB
9BSAB0175-0013880	인해	인하__01/VV + 아/EC
9BSAB0175-0013890	우리가	우리/NP + 가/JKS
9BSAB0175-0013900	앞으로	앞/NNG + 으로/JKB
9BSAB0175-0013910	어떤	어떤/MM
9BSAB0175-0013920	부담을	부담__01/NNG + 을/JKO
9BSAB0175-0013930	갖게	갖/VV + 게/EC
9BSAB0175-0013940	되는	되__01/VV + 는/ETM
9BSAB0175-0013950	지를	지__02/NNB + 를/JKO
9BSAB0175-0013960	분명히	분명히/MAG
9BSAB0175-0013970	의식치	의식__03/NNG + 하/XSV + 지/EC
9BSAB0175-0013980	못한다면	못하/VX + ㄴ다면/EC
9BSAB0175-0013990	큰	크/VA + ㄴ/ETM
9BSAB0175-0014000	일이다.	일__01/NNG + 이/VCP + 다/EF + ./SF
</p>
<p>
9BSAB0175-0014010	외채	외채__03/NNG
9BSAB0175-0014020	증대는	증대/NNG + 는/JX
9BSAB0175-0014030	더	더/MAG
9BSAB0175-0014040	많은	많/VA + 은/ETM
9BSAB0175-0014050	이자	이자__05/NNG
9BSAB0175-0014060	지출을	지출__01/NNG + 을/JKO
9BSAB0175-0014070	의미한다.	의미/NNG + 하/XSV + ㄴ다/EF + ./SF
9BSAB0175-0014080	83년	83/SN + 년__02/NNB
9BSAB0175-0014090	당시	당시__02/NNG
9BSAB0175-0014100	우리가	우리/NP + 가/JKS
9BSAB0175-0014110	4백	4/SN + 백/NR
9BSAB0175-0014120	3억	3/SN + 억/NR
9BSAB0175-0014130	8천만	8/SN + 천만/NR
9BSAB0175-0014140	달러의	달러/NNG + 의/JKG
9BSAB0175-0014150	외채를	외채__03/NNG + 를/JKO
9BSAB0175-0014160	보유하고	보유__01/NNG + 하/XSV + 고/EC
9BSAB0175-0014170	있을	있/VX + 을/ETM
9BSAB0175-0014180	때	때__01/NNG
9BSAB0175-0014190	원금	원금__01/NNG
9BSAB0175-0014200	이외에	이외__01/NNG + 에/JKB
9BSAB0175-0014210	연간	연간__02/NNG
9BSAB0175-0014220	이자로만	이자__05/NNG + 로/JKB + 만/JX
9BSAB0175-0014230	나가는	나가/VV + 는/ETM
9BSAB0175-0014240	금액이	금액__02/NNG + 이/JKS
9BSAB0175-0014250	30억	30/SN + 억/NR
9BSAB0175-0014260	달러에	달러/NNG + 에/JKB
9BSAB0175-0014270	이르렀다.	이르__01/VV + 었/EP + 다/EF + ./SF
9BSAB0175-0014280	이	이__05/MM
9BSAB0175-0014290	규모의	규모/NNG + 의/JKG
9BSAB0175-0014300	돈은	돈__01/NNG + 은/JX
9BSAB0175-0014310	소련	소련/NNP
9BSAB0175-0014320	같은	같/VA + 은/ETM
9BSAB0175-0014330	대국에	대국__02/NNG + 에/JKB
9BSAB0175-0014340	경협	경협/NNG
9BSAB0175-0014350	자금으로	자금__08/NNG + 으로/JKB
9BSAB0175-0014360	주고	주/VV + 고/EC
9BSAB0175-0014370	국교	국교__01/NNG
9BSAB0175-0014380	정상화를	정상__02/NNG + 화/XSN + 를/JKO
9BSAB0175-0014390	이룬	이루__01/VV + ㄴ/ETM
9BSAB0175-0014400	금액이다.	금액__02/NNG + 이/VCP + 다/EF + ./SF
9BSAB0175-0014410	애써서	애쓰/VV + 어서/EC
9BSAB0175-0014420	벌어	벌__02/VV + 어/EC
9BSAB0175-0014430	모은	모으/VV + ㄴ/ETM
9BSAB0175-0014440	국부가	국부__04/NNG + 가/JKS
9BSAB0175-0014450	그만큼	그만큼/MAG
9BSAB0175-0014460	해외로	해외/NNG + 로/JKB
9BSAB0175-0014470	유출되는	유출__01/NNG + 되/XSV + 는/ETM
9BSAB0175-0014480	것이다.	것/NNB + 이/VCP + 다/EF + ./SF
</p>
<p>
9BSAB0175-0014490	지난	지나/VV + ㄴ/ETM
9BSAB0175-0014500	84-85년	84/SN + -/SS + 85/SN + 년__02/NNB
9BSAB0175-0014510	민간	민간/NNG
9BSAB0175-0014520	단체들	단체__02/NNG + 들/XSN
9BSAB0175-0014530	중심으로	중심__01/NNG + 으로/JKB
9BSAB0175-0014540	외채	외채__03/NNG
9BSAB0175-0014550	줄이기	줄이/VV + 기/ETN
9BSAB0175-0014560	운동이	운동__02/NNG + 이/JKS
9BSAB0175-0014570	벌어지면서	벌어지__02/VV + 면서/EC
9BSAB0175-0014580	외채	외채__03/NNG
9BSAB0175-0014590	망국론이	망국/NNG + 론/XSN + 이/JKS
9BSAB0175-0014600	심각하게	심각/XR + 하/XSA + 게/EC
9BSAB0175-0014610	거론됐던	거론/NNG + 되/XSV + 었/EP + 던/ETM
9BSAB0175-0014620	일을	일__01/NNG + 을/JKO
9BSAB0175-0014630	까맣게	까맣/VA + 게/EC
9BSAB0175-0014640	잊고	잊/VV + 고/EC
9BSAB0175-0014650	있다.	있/VX + 다/EF + ./SF
9BSAB0175-0014660	다행히	다행히/MAG
9BSAB0175-0014670	외채는	외채__03/NNG + 는/JX
9BSAB0175-0014680	86년	86/SN + 년__02/NNB
9BSAB0175-0014690	4백	4/SN + 백/NR
9BSAB0175-0014700	45억	45/SN + 억/NR
9BSAB0175-0014710	달러를	달러/NNG + 를/JKO
9BSAB0175-0014720	정점으로	정점__02/NNG + 으로/JKB
9BSAB0175-0014730	한국의	한국/NNP + 의/JKG
9BSAB0175-0014740	무역	무역__02/NNG
9BSAB0175-0014750	수지가	수지__04/NNG + 가/JKS
9BSAB0175-0014760	흑자로	흑자__02/NNG + 로/JKB
9BSAB0175-0014770	반전하면서	반전__03/NNG + 하/XSV + 면서/EC
9BSAB0175-0014780	줄기	줄/VV + 기/ETN
9BSAB0175-0014790	시작했다.	시작__01/NNG + 하/XSV + 았/EP + 다/EF + ./SF
9BSAB0175-0014800	89년까지는	89/SN + 년__02/NNB + 까지/JX + 는/JX
9BSAB0175-0014810	이때문에	이__05/MM + 때문/NNB + 에/JKB
9BSAB0175-0014820	적어도	적어도/MAG
9BSAB0175-0014830	91년경,	91/SN + 년__02/NNB + 경/XSN + ,/SP
9BSAB0175-0014840	그러니까	그러니까/MAJ
9BSAB0175-0014850	올해쯤에는	올/MM + 해__01/NNB + 쯤/XSN + 에/JKB + 는/JX
9BSAB0175-0014860	넉넉잡고도	넉넉잡/VV + 고/EC + 도/JX
9BSAB0175-0014870	한국이	한국/NNP + 이/JKS
9BSAB0175-0014880	채권국으로	채권국/NNG + 으로/JKB
9BSAB0175-0014890	변모할	변모__02/NNG + 하/XSV + ㄹ/ETM
9BSAB0175-0014900	수	수__02/NNB
9BSAB0175-0014910	있으리라	있/VV + 으리라/EC
9BSAB0175-0014920	본	보__01/VV + ㄴ/ETM
9BSAB0175-0014930	것이다.	것/NNB + 이/VCP + 다/EF + ./SF
</p>
<p>
9BSAB0175-0014940	그러나	그러나/MAJ
9BSAB0175-0014950	그	그/MM
9BSAB0175-0014960	예측은	예측/NNG + 은/JX
9BSAB0175-0014970	빗나갔다.	빗나가/VV + 았/EP + 다/EF + ./SF
9BSAB0175-0014980	총외채가	총외채/NNG + 가/JKS
9BSAB0175-0014990	많더라도	많/VA + 더라도/EC
9BSAB0175-0015000	우리가	우리/NP + 가/JKS
9BSAB0175-0015010	해외에	해외/NNG + 에/JKB
9BSAB0175-0015020	갖고	갖/VV + 고/EC
9BSAB0175-0015030	있는	있/VX + 는/ETM
9BSAB0175-0015040	자산액을	자산액/NNG + 을/JKO
9BSAB0175-0015050	뺀	빼__01/VV + ㄴ/ETM
9BSAB0175-0015060	순외채가	순/MM + 외채__03/NNG + 가/JKS
9BSAB0175-0015070	적으면	적/VA + 으면/EC
9BSAB0175-0015080	문제가	문제__06/NNG + 가/JKS
9BSAB0175-0015090	없다.	없/VA + 다/EF + ./SF
9BSAB0175-0015100	이	이__05/MM
9BSAB0175-0015110	순외채가	순/MM + 외채__03/NNG + 가/JKS
9BSAB0175-0015120	작년부터	작년/NNG + 부터/JX
9BSAB0175-0015130	늘기	늘/VV + 기/ETN
9BSAB0175-0015140	시작해	시작__01/NNG + 하/XSV + 아/EC
9BSAB0175-0015150	한	한/MM
9BSAB0175-0015160	때	때__01/NNG
9BSAB0175-0015170	30억	30/SN + 억/NR
9BSAB0175-0015180	달러선까지	달러/NNG + 선__14/NNG + 까지/JX
9BSAB0175-0015190	줄었던	줄/VV + 었/EP + 던/ETM
9BSAB0175-0015200	게	것/NNB + 이/JKS
9BSAB0175-0015210	지난	지나/VV + ㄴ/ETM
9BSAB0175-0015220	3월말로	3/SN + 월말/NNG + 로/JKB
9BSAB0175-0015230	90억	90/SN + 억/NR
9BSAB0175-0015240	달러	달러/NNG
9BSAB0175-0015250	선에	선__14/NNG + 에/JKB
9BSAB0175-0015260	이르고	이르__01/VV + 고/EC
9BSAB0175-0015270	계속되는	계속__04/NNG + 되/XSV + 는/ETM
9BSAB0175-0015280	무역	무역__02/NNG
9BSAB0175-0015290	적자	적자__02/NNG
9BSAB0175-0015300	때문에	때문/NNB + 에/JKB
9BSAB0175-0015310	지금쯤은	지금__03/NNG + 쯤/XSN + 은/JX
9BSAB0175-0015320	이미	이미/MAG
9BSAB0175-0015330	1백억	1/SN + 백억/NR
9BSAB0175-0015340	달러를	달러/NNG + 를/JKO
9BSAB0175-0015350	넘은	넘__01/VV + 은/ETM
9BSAB0175-0015360	것으로	것/NNB + 으로/JKB
9BSAB0175-0015370	보인다.	보이__01/VV + ㄴ다/EF + ./SF
</p>
<p>
9BSAB0175-0015380	이러한	이러/XR + 하/XSA + ㄴ/ETM
9BSAB0175-0015390	외채	외채__03/NNG
9BSAB0175-0015400	증가는	증가__01/NNG + 는/JX
9BSAB0175-0015410	주로	주로/MAG
9BSAB0175-0015420	장기성	장기__10/NNG + 성/XSN
9BSAB0175-0015430	차관	차관__02/NNG
9BSAB0175-0015440	도입에	도입/NNG + 에/JKB
9BSAB0175-0015450	따른	따르__01/VV + ㄴ/ETM
9BSAB0175-0015460	것이다.	것/NNB + 이/VCP + 다/EF + ./SF
9BSAB0175-0015470	한국	한국/NNP
9BSAB0175-0015480	은행	은행__02/NNG
9BSAB0175-0015490	집계에	집계/NNG + 에/JKB
9BSAB0175-0015500	따르면	따르__01/VV + 면/EC
9BSAB0175-0015510	올	올/MM
9BSAB0175-0015520	들어	들__01/VV + 어/EC
9BSAB0175-0015530	지난	지나/VV + ㄴ/ETM
9BSAB0175-0015540	5월까지	5/SN + 월/NNB + 까지/JX
9BSAB0175-0015550	예금	예금__01/NNG
9BSAB0175-0015560	은행을	은행__02/NNG + 을/JKO
9BSAB0175-0015570	제외한	제외__02/NNG + 하/XSV + ㄴ/ETM
9BSAB0175-0015580	개발	개발/NNG
9BSAB0175-0015590	기관	기관__11/NNG
9BSAB0175-0015600	및	및/MAG
9BSAB0175-0015610	종합	종합/NNG
9BSAB0175-0015620	금융	금융/NNG
9BSAB0175-0015630	회사가	회사__04/NNG + 가/JKS
9BSAB0175-0015640	들여	들이__02/VV + 어/EC
9BSAB0175-0015650	온	오/VV + ㄴ/ETM
9BSAB0175-0015660	1년	1/SN + 년__02/NNB
9BSAB0175-0015670	이상	이상__05/NNG
9BSAB0175-0015680	장기	장기__10/NNG
9BSAB0175-0015690	차관	차관__02/NNG
9BSAB0175-0015700	도입액이	도입액/NNG + 이/JKS
9BSAB0175-0015710	26억	26/SN + 억/NR
9BSAB0175-0015720	5천만	5/SN + 천만/NR
9BSAB0175-0015730	달러로	달러/NNG + 로/JKB
9BSAB0175-0015740	작년	작년/NNG
9BSAB0175-0015750	동기의	동기__04/NNG + 의/JKG
9BSAB0175-0015760	1억	1/SN + 억/NR
9BSAB0175-0015770	5천	5/SN + 천/NR
9BSAB0175-0015780	4백만	4/SN + 백만/NR
9BSAB0175-0015790	달러보다	달러/NNG + 보다/JKB
9BSAB0175-0015800	17배가	17/SN + 배__09/NNG + 가/JKS
9BSAB0175-0015810	늘었다.	늘/VV + 었/EP + 다/EF + ./SF
</p>
<p>
9BSAB0175-0015820	고리의	고리__10/NNG + 의/JKG
9BSAB0175-0015830	단기성보다	단기__09/NNG + 성/XSN + 보다/JKB
9BSAB0175-0015840	낫다거나	낫__02/VA + 다/EC + 거나/JX
9BSAB0175-0015850	대소	대소__88/NNG
9BSAB0175-0015860	차관	차관__02/NNG
